Location,Count Date,Day,24 Hr. Total Vol.,location1
KANAN ROAD W/O TRIUNFO CANYON ROAD,05/31/2008 12:00:00 AM,Sat,12530,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,05/30/2008 12:00:00 AM,Fri,11327,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,05/29/2008 12:00:00 AM,Thur,10010,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
WHITESIDE STREET E/O DUNN AVENUE,03/25/2015 12:00:00 AM,Wed,2374,"WHITESIDE STREET E/O DUNN AVENUE, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,09/12/2007 12:00:00 AM,Wed,9993,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
WELLSFORD AVENUE S/O LAMBERT ROAD,09/27/2015 12:00:00 AM,Sun,144,"WELLSFORD AVENUE S/O LAMBERT ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,07/22/2007 12:00:00 AM,Sun,15592,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,07/21/2007 12:00:00 AM,Sat,15631,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,07/20/2007 12:00:00 AM,Fri,14640,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,07/19/2007 12:00:00 AM,Thur,13197,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TRIUNFO CANYON ROAD,07/18/2007 12:00:00 AM,Wed,12477,"KANAN ROAD W/O TRIUNFO CANYON ROAD, california"
KANAN ROAD W/O TROUTDALE DRIVE,07/01/2011 12:00:00 AM,Fri,17665,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/30/2011 12:00:00 AM,Thur,16274,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/29/2011 12:00:00 AM,Wed,16286,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/28/2011 12:00:00 AM,Tue,16319,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/27/2011 12:00:00 AM,Mon,16086,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/26/2011 12:00:00 AM,Sun,18510,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/25/2011 12:00:00 AM,Sat,18409,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/24/2011 12:00:00 AM,Fri,17463,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KANAN ROAD W/O TROUTDALE DRIVE,06/23/2011 12:00:00 AM,Thur,15709,"KANAN ROAD W/O TROUTDALE DRIVE, california"
KATHLEEN AVENUE E/O KELLA AVENUE,07/12/2009 12:00:00 AM,Sun,1654,"KATHLEEN AVENUE E/O KELLA AVENUE, california"
KATHLEEN AVENUE E/O KELLA AVENUE,07/11/2009 12:00:00 AM,Sat,1810,"KATHLEEN AVENUE E/O KELLA AVENUE, california"
SANTA GERTRUDES AVENUE N/O AVENIDA SANTA TECLA,03/25/2015 12:00:00 AM,Wed,11509,"SANTA GERTRUDES AVENUE N/O AVENIDA SANTA TECLA, california"
KATHLEEN AVENUE E/O KELLA AVENUE,07/10/2009 12:00:00 AM,Fri,1740,"KATHLEEN AVENUE E/O KELLA AVENUE, california"
LA CRESCENTA AVENUE S/O FOOTHILL BOULEVARD,02/28/2007 12:00:00 AM,Wed,17362,"LA CRESCENTA AVENUE S/O FOOTHILL BOULEVARD, california"
LA FONDA DRIVE S/O PESCADOS DRIVE,02/09/2011 12:00:00 AM,Wed,823,"LA FONDA DRIVE S/O PESCADOS DRIVE, california"
LA FONDA DRIVE S/O PESCADOS DRIVE,02/08/2011 12:00:00 AM,Tue,708,"LA FONDA DRIVE S/O PESCADOS DRIVE, california"
LA FONDA DRIVE S/O PESCADOS DRIVE,02/07/2011 12:00:00 AM,Mon,760,"LA FONDA DRIVE S/O PESCADOS DRIVE, california"
LA MERCED ROAD E/O DEL MAR AVENUE,10/29/2007 12:00:00 AM,Mon,690,"LA MERCED ROAD E/O DEL MAR AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,10/14/2013 12:00:00 AM,Mon,964,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,10/13/2013 12:00:00 AM,Sun,730,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,10/12/2013 12:00:00 AM,Sat,1004,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,10/11/2013 12:00:00 AM,Fri,1059,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,10/10/2013 12:00:00 AM,Thur,967,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,09/13/2011 12:00:00 AM,Tue,971,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,08/05/2007 12:00:00 AM,Sun,993,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
122ND STREET E/O AVALON BOULEVARD,01/20/2016 12:00:00 AM,Wed,296,"122ND STREET E/O AVALON BOULEVARD, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,08/04/2007 12:00:00 AM,Sat,1191,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,08/03/2007 12:00:00 AM,Fri,1166,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O FALLING LEAF AVENUE,08/02/2007 12:00:00 AM,Thur,1228,"LA MERCED ROAD E/O FALLING LEAF AVENUE, california"
LA MERCED ROAD E/O REDDING AVENUE,10/29/2007 12:00:00 AM,Mon,789,"LA MERCED ROAD E/O REDDING AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,07/17/2011 12:00:00 AM,Sun,1077,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,07/16/2011 12:00:00 AM,Sat,1179,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,07/15/2011 12:00:00 AM,Fri,1046,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,07/14/2011 12:00:00 AM,Thur,923,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,08/05/2007 12:00:00 AM,Sun,995,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,08/04/2007 12:00:00 AM,Sat,1145,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,08/03/2007 12:00:00 AM,Fri,1164,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O FALLING LEAF AVENUE,08/02/2007 12:00:00 AM,Thur,1130,"LA MERCED ROAD W/O FALLING LEAF AVENUE, california"
LA MERCED ROAD W/O KELBURN AVENUE,10/14/2013 12:00:00 AM,Mon,941,"LA MERCED ROAD W/O KELBURN AVENUE, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/06/2011 12:00:00 AM,Sun,724,"HOLLISTON AVENUE S/O BOSTON STREET, california"
LEMON DRIVE W/O MAYES DRIVE,01/10/2012 12:00:00 AM,Tue,4208,"LEMON DRIVE W/O MAYES DRIVE, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/05/2011 12:00:00 AM,Sat,893,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/04/2011 12:00:00 AM,Fri,1007,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/03/2011 12:00:00 AM,Thur,984,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/02/2011 12:00:00 AM,Wed,957,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/01/2011 12:00:00 AM,Tue,891,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,01/11/2011 12:00:00 AM,Tue,919,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/07/2010 12:00:00 AM,Sun,667,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/06/2010 12:00:00 AM,Sat,745,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/05/2010 12:00:00 AM,Fri,887,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O BOSTON STREET,02/04/2010 12:00:00 AM,Thur,996,"HOLLISTON AVENUE S/O BOSTON STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/08/2011 12:00:00 AM,Tue,715,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/07/2011 12:00:00 AM,Mon,652,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/06/2011 12:00:00 AM,Sun,595,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/05/2011 12:00:00 AM,Sat,704,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/04/2011 12:00:00 AM,Fri,809,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/03/2011 12:00:00 AM,Thur,785,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/02/2011 12:00:00 AM,Wed,776,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,02/01/2011 12:00:00 AM,Tue,745,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,01/11/2011 12:00:00 AM,Tue,693,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,05/25/2009 12:00:00 AM,Mon,558,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,05/24/2009 12:00:00 AM,Sun,567,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,05/23/2009 12:00:00 AM,Sat,838,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,05/22/2009 12:00:00 AM,Fri,955,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
HOLLISTON AVENUE S/O CALAVERAS STREET,05/21/2009 12:00:00 AM,Thur,880,"HOLLISTON AVENUE S/O CALAVERAS STREET, california"
INDUSTRY DRIVE W/O COMMERCE CENTER DRIVE,03/07/2007 12:00:00 AM,Wed,2760,"INDUSTRY DRIVE W/O COMMERCE CENTER DRIVE, california"
INEZ AVENUE N/O LEFFINGWELL ROAD,01/25/2010 12:00:00 AM,Mon,758,"INEZ AVENUE N/O LEFFINGWELL ROAD, california"
INEZ AVENUE N/O LUKAY STREET,07/22/2014 12:00:00 AM,Tue,455,"INEZ AVENUE N/O LUKAY STREET, california"
INEZ AVENUE N/O LUKAY STREET,07/21/2014 12:00:00 AM,Mon,485,"INEZ AVENUE N/O LUKAY STREET, california"
INEZ AVENUE N/O SUNSHINE AVENUE,01/25/2010 12:00:00 AM,Mon,638,"INEZ AVENUE N/O SUNSHINE AVENUE, california"
INEZ AVENUE S/O VIRGINIA AVENUE,07/02/2013 12:00:00 AM,Tue,520,"INEZ AVENUE S/O VIRGINIA AVENUE, california"
INGLEWOOD AVENUE N/O 104TH STREET,02/13/2007 12:00:00 AM,Tue,14183,"INGLEWOOD AVENUE N/O 104TH STREET, california"
INGLEWOOD AVENUE N/O 104TH STREET,02/12/2007 12:00:00 AM,Mon,13486,"INGLEWOOD AVENUE N/O 104TH STREET, california"
INGLEWOOD AVENUE N/O 139TH STREET,08/12/2007 12:00:00 AM,Sun,18366,"INGLEWOOD AVENUE N/O 139TH STREET, california"
INGLEWOOD AVENUE N/O 139TH STREET,08/11/2007 12:00:00 AM,Sat,22201,"INGLEWOOD AVENUE N/O 139TH STREET, california"
INGLEWOOD AVENUE N/O 139TH STREET,08/10/2007 12:00:00 AM,Fri,25928,"INGLEWOOD AVENUE N/O 139TH STREET, california"
INGLEWOOD AVENUE N/O 139TH STREET,08/09/2007 12:00:00 AM,Thur,24268,"INGLEWOOD AVENUE N/O 139TH STREET, california"
INGLEWOOD AVENUE N/O 139TH STREET,08/08/2007 12:00:00 AM,Wed,24286,"INGLEWOOD AVENUE N/O 139TH STREET, california"
INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD,08/12/2007 12:00:00 AM,Sun,15643,"INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD, california"
INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD,08/11/2007 12:00:00 AM,Sat,18883,"INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD, california"
INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD,08/10/2007 12:00:00 AM,Fri,21870,"INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD, california"
INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD,08/09/2007 12:00:00 AM,Thur,20426,"INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD, california"
INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD,08/08/2007 12:00:00 AM,Wed,20678,"INGLEWOOD AVENUE N/O EL SEGUNDO BOULEVARD, california"
INGLEWOOD AVENUE N/O MARINE AVENUE,11/07/2011 12:00:00 AM,Mon,27037,"INGLEWOOD AVENUE N/O MARINE AVENUE, california"
KATHLEEN AVENUE E/O KELLA AVENUE,07/09/2009 12:00:00 AM,Thur,1595,"KATHLEEN AVENUE E/O KELLA AVENUE, california"
HUBBARD STREET W/O GERHART AVENUE,03/31/2015 12:00:00 AM,Tue,2712,"HUBBARD STREET W/O GERHART AVENUE, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/20/2009 12:00:00 AM,Mon,802,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/19/2009 12:00:00 AM,Sun,613,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/18/2009 12:00:00 AM,Sat,503,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/17/2009 12:00:00 AM,Fri,971,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/16/2009 12:00:00 AM,Thur,906,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/15/2009 12:00:00 AM,Wed,886,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KATHLEEN AVENUE S/O MAUCH STREET,04/14/2009 12:00:00 AM,Tue,882,"KATHLEEN AVENUE S/O MAUCH STREET, california"
KAVENAGH LANE E/O OHARA LANE,04/25/2010 12:00:00 AM,Sun,3364,"KAVENAGH LANE E/O OHARA LANE, california"
KAVENAGH LANE E/O OHARA LANE,04/24/2010 12:00:00 AM,Sat,4097,"KAVENAGH LANE E/O OHARA LANE, california"
KAVENAGH LANE E/O OHARA LANE,04/23/2010 12:00:00 AM,Fri,5144,"KAVENAGH LANE E/O OHARA LANE, california"
KAVENAGH LANE E/O OHARA LANE,04/22/2010 12:00:00 AM,Thur,4780,"KAVENAGH LANE E/O OHARA LANE, california"
KAVENAGH LANE E/O OHARA LANE,04/21/2010 12:00:00 AM,Wed,4622,"KAVENAGH LANE E/O OHARA LANE, california"
KAVENAGH LANE E/O OHARA LANE,04/20/2010 12:00:00 AM,Tue,4677,"KAVENAGH LANE E/O OHARA LANE, california"
KAYDEL DRIVE N/O KATHLEEN STREET,07/12/2009 12:00:00 AM,Sun,994,"KAYDEL DRIVE N/O KATHLEEN STREET, california"
SANTA GERTRUDES AVENUE S/O AVENIDA SANTA TECLA,03/25/2015 12:00:00 AM,Wed,26259,"SANTA GERTRUDES AVENUE S/O AVENIDA SANTA TECLA, california"
BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD,09/27/2015 12:00:00 AM,Sun,2130,"BOUQUET CANYON ROAD N/O VASQUEZ CANYON ROAD, california"
KAYDEL DRIVE N/O KATHLEEN STREET,07/11/2009 12:00:00 AM,Sat,1092,"KAYDEL DRIVE N/O KATHLEEN STREET, california"
KAYDEL DRIVE N/O KATHLEEN STREET,07/10/2009 12:00:00 AM,Fri,1094,"KAYDEL DRIVE N/O KATHLEEN STREET, california"
KAYDEL DRIVE N/O KATHLEEN STREET,07/09/2009 12:00:00 AM,Thur,959,"KAYDEL DRIVE N/O KATHLEEN STREET, california"
KAYDELL DRIVE S/O PELLISSIER ROAD,07/19/2009 12:00:00 AM,Sun,628,"KAYDELL DRIVE S/O PELLISSIER ROAD, california"
KAYDELL DRIVE S/O PELLISSIER ROAD,07/18/2009 12:00:00 AM,Sat,781,"KAYDELL DRIVE S/O PELLISSIER ROAD, california"
KAYDELL DRIVE S/O PELLISSIER ROAD,07/17/2009 12:00:00 AM,Fri,565,"KAYDELL DRIVE S/O PELLISSIER ROAD, california"
KAYDELL DRIVE S/O PELLISSIER ROAD,07/16/2009 12:00:00 AM,Thur,495,"KAYDELL DRIVE S/O PELLISSIER ROAD, california"
HASLEY CANYON ROAD W/O ROMERO CANYON ROAD,02/14/2012 12:00:00 AM,Tue,1385,"HASLEY CANYON ROAD W/O ROMERO CANYON ROAD, california"
HASLEY CANYON ROAD W/O SLOAN CANYON ROAD,02/14/2012 12:00:00 AM,Tue,3054,"HASLEY CANYON ROAD W/O SLOAN CANYON ROAD, california"
HATCHWAY STREET E/O ARANBE AVENUE,02/26/2014 12:00:00 AM,Wed,330,"HATCHWAY STREET E/O ARANBE AVENUE, california"
HATCHWAY STREET E/O PAULSEN AVENUE,02/26/2014 12:00:00 AM,Wed,453,"HATCHWAY STREET E/O PAULSEN AVENUE, california"
HAVENWOOD DRIVE W/O GRETNA AVENUE,09/12/2011 12:00:00 AM,Mon,216,"HAVENWOOD DRIVE W/O GRETNA AVENUE, california"
HAWES STREET E/O HOMAGE AVENUE,08/23/2009 12:00:00 AM,Sun,1955,"HAWES STREET E/O HOMAGE AVENUE, california"
HAWES STREET E/O HOMAGE AVENUE,08/22/2009 12:00:00 AM,Sat,2140,"HAWES STREET E/O HOMAGE AVENUE, california"
HAWES STREET E/O HOMAGE AVENUE,08/21/2009 12:00:00 AM,Fri,2465,"HAWES STREET E/O HOMAGE AVENUE, california"
HAWES STREET E/O HOMAGE AVENUE,08/20/2009 12:00:00 AM,Thur,2563,"HAWES STREET E/O HOMAGE AVENUE, california"
HAWES STREET E/O HOMAGE AVENUE,08/19/2009 12:00:00 AM,Wed,2614,"HAWES STREET E/O HOMAGE AVENUE, california"
MANSFIELD AVENUE S/O SLAUSON AVENUE,03/26/2015 12:00:00 AM,Thu,506,"MANSFIELD AVENUE S/O SLAUSON AVENUE, california"
HAWES STREET E/O MILLS AVENUE,08/23/2009 12:00:00 AM,Sun,2311,"HAWES STREET E/O MILLS AVENUE, california"
HAWES STREET E/O MILLS AVENUE,08/22/2009 12:00:00 AM,Sat,2589,"HAWES STREET E/O MILLS AVENUE, california"
HAWES STREET E/O MILLS AVENUE,08/21/2009 12:00:00 AM,Fri,3331,"HAWES STREET E/O MILLS AVENUE, california"
HAWES STREET E/O MILLS AVENUE,08/20/2009 12:00:00 AM,Thur,3680,"HAWES STREET E/O MILLS AVENUE, california"
HAWES STREET E/O MILLS AVENUE,08/19/2009 12:00:00 AM,Wed,3888,"HAWES STREET E/O MILLS AVENUE, california"
HAWES STREET E/O PARISE DRIVE,04/09/2014 12:00:00 AM,Wed,3241,"HAWES STREET E/O PARISE DRIVE, california"
HAWES STREET E/O PARISE DRIVE,04/08/2014 12:00:00 AM,Tue,3211,"HAWES STREET E/O PARISE DRIVE, california"
HAWES STREET W/O COLIMA ROAD,04/14/2014 12:00:00 AM,Mon,2736,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,04/13/2014 12:00:00 AM,Sun,1327,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,04/12/2014 12:00:00 AM,Sat,1600,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,04/11/2014 12:00:00 AM,Fri,2660,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,04/10/2014 12:00:00 AM,Thur,2674,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,08/23/2009 12:00:00 AM,Sun,1228,"HAWES STREET W/O COLIMA ROAD, california"
HAWES STREET W/O COLIMA ROAD,08/22/2009 12:00:00 AM,Sat,1377,"HAWES STREET W/O COLIMA ROAD, california"
HOLLISTON AVENUE S/O MORADA PLACE,05/25/2009 12:00:00 AM,Mon,767,"HOLLISTON AVENUE S/O MORADA PLACE, california"
HOLLISTON AVENUE S/O MORADA PLACE,05/24/2009 12:00:00 AM,Sun,745,"HOLLISTON AVENUE S/O MORADA PLACE, california"
HOLLISTON AVENUE S/O MORADA PLACE,05/23/2009 12:00:00 AM,Sat,1170,"HOLLISTON AVENUE S/O MORADA PLACE, california"
132ND STREET E/O MAIN STREET,03/26/2015 12:00:00 AM,Thu,921,"132ND STREET E/O MAIN STREET, california"
VIA VERDE E/O EXBURY PLACE,03/26/2015 12:00:00 AM,Thu,978,"VIA VERDE E/O EXBURY PLACE, california"
HOLLISTON AVENUE S/O MORADA PLACE,05/22/2009 12:00:00 AM,Fri,1229,"HOLLISTON AVENUE S/O MORADA PLACE, california"
HOLLISTON AVENUE S/O MORADA PLACE,05/21/2009 12:00:00 AM,Thur,1133,"HOLLISTON AVENUE S/O MORADA PLACE, california"
HOLLISTON AVENUE S/O RUBIO STREET,03/24/2009 12:00:00 AM,Tue,1068,"HOLLISTON AVENUE S/O RUBIO STREET, california"
HOLLISTON AVENUE S/O SKYWOOD CIRCLE,02/07/2010 12:00:00 AM,Sun,681,"HOLLISTON AVENUE S/O SKYWOOD CIRCLE, california"
HOLLISTON AVENUE S/O SKYWOOD CIRCLE,02/06/2010 12:00:00 AM,Sat,653,"HOLLISTON AVENUE S/O SKYWOOD CIRCLE, california"
HOLLISTON AVENUE S/O SKYWOOD CIRCLE,02/05/2010 12:00:00 AM,Fri,746,"HOLLISTON AVENUE S/O SKYWOOD CIRCLE, california"
HOLLISTON AVENUE S/O SKYWOOD CIRCLE,02/04/2010 12:00:00 AM,Thur,814,"HOLLISTON AVENUE S/O SKYWOOD CIRCLE, california"
HOLMES AVENUE S/O 81ST STREET,10/19/2008 12:00:00 AM,Sun,908,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O 81ST STREET,10/18/2008 12:00:00 AM,Sat,1112,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O 81ST STREET,10/17/2008 12:00:00 AM,Fri,987,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O 81ST STREET,10/16/2008 12:00:00 AM,Thur,966,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O 81ST STREET,10/15/2008 12:00:00 AM,Wed,969,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O 81ST STREET,09/17/2008 12:00:00 AM,Wed,989,"HOLMES AVENUE S/O 81ST STREET, california"
HOLMES AVENUE S/O FLORENCE AVENUE,03/31/2014 12:00:00 AM,Mon,587,"HOLMES AVENUE S/O FLORENCE AVENUE, california"
HOLMES AVENUE S/O FLORENCE AVENUE,10/06/2010 12:00:00 AM,Wed,553,"HOLMES AVENUE S/O FLORENCE AVENUE, california"
HOLMES AVENUE S/O FLORENCE AVENUE,10/05/2010 12:00:00 AM,Tue,558,"HOLMES AVENUE S/O FLORENCE AVENUE, california"
HOLT AVENUE W/O COVINAL HILLS ROAD,11/04/2007 12:00:00 AM,Sun,1748,"HOLT AVENUE W/O COVINAL HILLS ROAD, california"
SAN PEDRO STREET N/O 135TH STREET,03/26/2015 12:00:00 AM,Thu,7162,"SAN PEDRO STREET N/O 135TH STREET, california"
HOLT AVENUE W/O COVINAL HILLS ROAD,11/03/2007 12:00:00 AM,Sat,2158,"HOLT AVENUE W/O COVINAL HILLS ROAD, california"
HOLT AVENUE W/O COVINAL HILLS ROAD,11/02/2007 12:00:00 AM,Fri,3166,"HOLT AVENUE W/O COVINAL HILLS ROAD, california"
HOLT AVENUE W/O COVINAL HILLS ROAD,11/01/2007 12:00:00 AM,Thur,3168,"HOLT AVENUE W/O COVINAL HILLS ROAD, california"
HOMELAND DRIVE E/O VICTORIA AVENUE,03/09/2010 12:00:00 AM,Tue,3350,"HOMELAND DRIVE E/O VICTORIA AVENUE, california"
HOMELAND DRIVE E/O VICTORIA AVENUE,03/08/2010 12:00:00 AM,Mon,3301,"HOMELAND DRIVE E/O VICTORIA AVENUE, california"
HOMELAND DRIVE E/O VICTORIA AVENUE,03/07/2010 12:00:00 AM,Sun,2433,"HOMELAND DRIVE E/O VICTORIA AVENUE, california"
INGLEWOOD AVENUE N/O MARINE AVENUE,11/06/2011 12:00:00 AM,Sun,18820,"INGLEWOOD AVENUE N/O MARINE AVENUE, california"
SOLEDAD CANYON ROAD W/O SANTIAGO ROAD (N),09/27/2015 12:00:00 AM,Sun,3064,"SOLEDAD CANYON ROAD W/O SANTIAGO ROAD (N), california"
INGLEWOOD AVENUE N/O MARINE AVENUE,11/05/2011 12:00:00 AM,Sat,21401,"INGLEWOOD AVENUE N/O MARINE AVENUE, california"
INGLEWOOD AVENUE N/O MARINE AVENUE,11/04/2011 12:00:00 AM,Fri,26624,"INGLEWOOD AVENUE N/O MARINE AVENUE, california"
INGLEWOOD AVENUE N/O MARINE AVENUE,11/03/2011 12:00:00 AM,Thur,27351,"INGLEWOOD AVENUE N/O MARINE AVENUE, california"
INGLEWOOD AVENUE S/O 112TH STREET,02/07/2007 12:00:00 AM,Wed,19512,"INGLEWOOD AVENUE S/O 112TH STREET, california"
INGLEWOOD AVENUE S/O 112TH STREET,02/06/2007 12:00:00 AM,Tue,19251,"INGLEWOOD AVENUE S/O 112TH STREET, california"
INGLEWOOD AVENUE S/O 131ST STREET,08/12/2007 12:00:00 AM,Sun,17329,"INGLEWOOD AVENUE S/O 131ST STREET, california"
